merchant_id,error_count,transaction_volume,total_transaction_amount,risk_score
8418,1,23,899.0199995040894,277.0059998512268
2462,3,22,897.1400032043457,276.94200096130373
6807,2,13,906.3499908447266,276.60499725341793
11806,1,30,890.0999973267317,276.42999919801946
96561,1,45,874.7299981117249,276.31899943351743
46594,1,39,880.4099998474121,276.22299995422367
69216,1,74,844.6299958229065,275.98899874687197
61717,1,7,910.6800079345703,275.7040023803711
9767,2,10,905.5600128173828,275.46800384521487
1768,1,14,902.439989566803,275.3319968700409
31682,1,94,821.7899991869926,275.1369997560978
3469,2,48,865.5600025653839,274.86800076961515
90366,1,37,877.5300028324127,274.7590008497238
78389,1,10,904.2100028991699,274.66300086975093
37697,2,11,901.7700042724609,274.6310012817383
45247,1,9,902.799991607666,273.9399974822998
15027,2,67,842.4700036048889,273.64100108146664
72887,1,8,902.0299987792969,273.40899963378905
90165,4,17,888.3800010681152,273.21400032043454
37978,2,43,865.0099987983704,273.20299963951106
28111,1,17,889.7599925994873,272.4279977798462
3985,1,19,887.0699911117554,272.2209973335266
30843,1,4,900.9700012207031,271.89100036621096
10828,1,10,893.319995880127,271.39599876403804
53052,2,56,845.9500002861023,271.3850000858307
29220,1,79,824.090000629425,271.3270001888275
42745,1,18,884.610004901886,271.1830014705658
48741,2,14,885.2500116825104,270.5750035047531
65172,1,8,891.8600082397461,270.35800247192384
23553,1,12,885.570011138916,269.6710033416748
10576,1,23,872.5699924230576,269.07099772691726
96868,1,51,842.9499988555908,268.5849996566772
7030,2,13,878.7999954223633,268.33999862670896
82243,1,15,877.1200141906738,268.03600425720214
85864,1,9,880.2199974060059,267.16599922180177
11264,1,64,824.1800054311752,266.8540016293526
69710,1,23,865.169999986887,266.8509999960661
19093,2,15,870.640007019043,266.4920021057129
39855,1,50,836.1000028848648,266.23000086545943
75852,2,34,845.75000166893,264.725000500679
19109,1,6,873.7200012207031,264.3160003662109
23083,1,38,840.4400062561035,263.93200187683107
73236,1,21,856.9999980926514,263.7999994277954
49661,1,15,862.2000007629395,263.5600002288818
59424,1,21,855.8700008392334,263.46100025177
29029,1,13,861.6400098800659,262.7920029640198
61000,1,11,863.5099983215332,262.75299949645995
3742,1,26,846.6699962615967,262.20099887847897
45180,1,7,864.6700057983398,261.90100173950196
39793,1,4,867.5700073242188,261.8710021972656
91297,1,24,847.319995880127,261.7959987640381
54895,1,6,865.1000137329102,261.730004119873
95036,1,49,821.6000032424927,261.5800009727478
26255,1,10,859.2400054931641,261.1720016479492
67344,1,110,759.1200011968613,261.13600035905836
17457,1,28,840.5200026035309,260.95600078105923
76961,1,14,853.7699966430664,260.7309989929199
25415,1,40,825.980005979538,260.1940017938614
69918,1,44,821.0599994659424,259.91799983978274
5265,1,41,823.2199940681458,259.6659982204437
53351,2,10,852.680004119873,259.6040012359619
53993,1,21,842.5999941825867,259.479998254776
90888,1,11,850.2100028991699,258.76300086975095
96712,1,22,839.1300010681152,258.73900032043457
7259,1,3,857.7799987792969,258.6339996337891
53517,1,99,761.3299969434738,258.4989990830421
64443,1,22,838.129997253418,258.4389991760254
64750,1,10,849.870002746582,258.36100082397456
89933,1,4,855.5800094604492,258.2740028381348
44532,1,35,822.7500019073486,257.7250005722046
83408,1,13,843.6699962615967,257.400998878479
9508,1,13,843.6399974822998,257.39199924468994
31230,2,30,825.2600011825562,257.3780003547668
58496,1,21,835.249992609024,257.2749977827072
78768,1,15,840.9099960327148,257.17299880981443
29362,1,23,831.0600090026855,256.6180027008057
95451,1,17,834.7400033473969,255.92200100421906
3859,1,3,847.0499877929688,255.4149963378906
41375,2,12,835.9300060272217,255.1790018081665
10675,2,14,833.810001373291,255.1430004119873
79239,1,104,744.9400016665459,255.08200049996375
55605,2,34,810.7500030994415,254.22500092983245
5812,1,9,831.9900054931641,252.6970016479492
96914,1,4,835.4400024414062,252.23200073242185
89318,1,29,808.8099918365479,251.74299755096433
68519,1,36,801.340003490448,251.60200104713437
65775,3,49,784.2500064373016,251.17500193119048
5139,1,16,819.3599967956543,251.00799903869625
1710,1,78,756.92999792099,250.87899937629697
8896,1,15,819.8600034713745,250.85800104141234
71455,2,6,825.760009765625,250.32800292968747
62382,1,25,807.2299976348877,250.0689992904663
212,2,24,804.9999980926514,249.4999994277954
1690,1,8,820.2200088500977,248.8660026550293
44401,1,47,780.9600079655647,248.7880023896694
69338,1,18,809.7999966740608,248.73999900221824
82310,1,13,814.5000044107437,248.6500013232231
13043,1,15,812.4200057983398,248.62600173950196
23342,1,22,804.6299977302551,248.38899931907653
16574,1,41,783.9599991440773,247.88799974322316
83805,2,22,799.5599956512451,247.26799869537354
47175,2,37,784.1099970340729,247.13299911022185
48628,1,38,781.4199998378754,246.2259999513626
93301,1,20,799.0999946594238,246.12999839782714
65951,1,19,798.530011177063,245.6590033531189
46931,1,15,802.1900035142899,245.55700105428696
9764,1,6,810.7800064086914,245.4340019226074
43485,1,17,797.8300030231476,244.84900090694427
6473,1,57,757.6900024414062,244.80700073242187
66769,1,39,773.689998626709,244.20699958801268
2696,1,9,801.2499980926514,243.47499942779538
77024,1,3,805.3899841308594,242.9169952392578
46842,1,8,799.9999980926514,242.7999994277954
37065,1,20,786.8799955844879,242.46399867534637
44316,1,56,750.3499956130981,242.30499868392943
26214,1,10,794.8900072574615,241.86700217723845
84031,1,31,773.0399980545044,241.6119994163513
92618,1,52,750.3899991512299,241.11699974536896
66424,1,39,762.5199996232986,240.8559998869896
38853,1,90,709.980009406805,240.3940028220415
97131,1,10,788.8100090026855,240.04300270080566
52599,1,6,792.1900100708008,239.85700302124022
77694,1,3,794.0899963378906,239.5269989013672
23294,1,53,743.5999972820282,239.37999918460844
2032,1,4,791.4199981689453,239.02599945068357
94651,2,46,747.2499995231628,238.77499985694885
21136,1,11,781.4099960327148,238.12299880981442
24174,3,29,757.0400037765503,237.01200113296508
16875,1,48,740.6700004339218,237.00100013017655
99355,1,46,742.6500015258789,236.99500045776367
34922,1,16,770.9699993133545,236.4909997940063
42857,2,11,774.4300017356873,236.42900052070615
71426,1,56,729.6099951267242,236.08299853801725
100169,1,53,731.2599949836731,235.67799849510192
7936,1,15,769.0199928283691,235.60599784851073
27192,1,14,769.6799955368042,235.50399866104124
96212,1,7,775.0900020599365,235.02700061798095
23765,1,22,758.8599944114685,234.65799832344055
7933,1,30,749.4499983787537,234.2349995136261
76161,1,20,759.220002412796,234.1660007238388
2086,2,60,717.7499992847443,234.12499978542328
69458,2,12,763.3899936676025,233.41699810028075
49369,1,14,761.9600031375885,233.18800094127653
44678,1,68,705.8600006103516,232.55800018310543
44115,2,9,762.2300081253052,232.16900243759156
54220,2,9,761.8400001525879,232.05200004577637
88877,1,30,741.7399969100952,231.92199907302856
23852,1,28,743.5200023651123,231.8560007095337
75113,2,26,741.2999939918518,230.98999819755554
30977,1,10,757.9899883270264,230.79699649810792
55321,1,13,753.9699928760529,230.49099786281587
97524,1,19,741.1299886703491,228.43899660110472
5760,1,18,741.8900051116943,228.3670015335083
82592,2,8,750.0600051879883,228.21800155639647
7223,1,56,703.1999995708466,228.15999987125394
59945,2,65,692.0299987792969,227.90899963378908
63566,1,7,751.3399887084961,227.90199661254883
83092,1,33,725.2599936723709,227.87799810171128
72377,1,44,712.9899988174438,227.49699964523313
30896,2,57,698.4400024414062,227.43200073242187
18147,1,15,741.2799999713898,227.28399999141692
47090,1,57,698.5799989029765,227.07399967089296
62699,2,9,745.1399993896484,227.04199981689453
19035,1,16,739.1800022125244,226.9540006637573
3253,1,14,739.4900016784668,226.44700050354004
79614,2,9,742.7700061798096,226.33100185394287
35609,1,2,749.0,225.7
6985,2,15,733.5400018692017,225.3620005607605
45306,1,17,732.4099960327148,225.22299880981444
92192,4,40,705.3899984359741,225.21699953079224
60224,1,6,743.2899932861328,225.18699798583984
40228,2,27,718.2099950313568,224.36299850940705
21686,1,64,682.3800024986267,224.314000749588
84773,1,11,733.8600010871887,223.8580003261566
43243,1,14,728.9800006151199,223.29400018453597
90915,1,11,729.8300070762634,222.649002122879
43806,2,12,727.0599937438965,222.51799812316895
44722,1,58,682.3600029945374,222.50800089836122
8265,1,65,673.0800018310547,221.8240005493164
32294,1,4,733.5700073242188,221.6710021972656
69753,1,48,689.5300030708313,221.6590009212494
47508,1,41,695.0199975967407,221.2059992790222
11659,1,17,719.0100049972534,221.20300149917603
81039,1,19,716.2699978351593,220.9809993505478
50431,1,11,722.9400000572205,220.5820000171661
15131,1,15,718.859992980957,220.5579978942871
1726,1,7,722.6400146484375,219.29200439453123
70817,2,12,714.0300102233887,218.6090030670166
81594,1,19,708.3099994659424,218.5929998397827
77223,1,10,715.879994392395,218.1639983177185
13492,1,40,685.1699995994568,217.95099987983704
43257,2,8,715.7700080871582,217.93100242614744
13501,1,44,679.7100036144257,217.5130010843277
83599,1,39,684.6399903297424,217.49199709892272
74649,1,23,700.1899956464767,217.35699869394304
40261,1,4,718.8300018310547,217.2490005493164
83978,1,22,700.6699932813644,217.20099798440933
46365,1,11,708.7400016784668,216.32200050354
70648,1,13,704.8499939441681,215.75499818325042
48095,2,7,708.3499946594238,215.40499839782714
72401,1,6,710.6399879455566,215.39199638366696
74922,1,53,662.4499990940094,215.03499972820282
67055,1,8,707.3499984741211,215.00499954223633
34784,1,30,685.0399961471558,214.91199884414672
22156,1,17,697.1700019836426,214.65100059509277
88185,1,44,668.7600053548813,214.22800160646437
16528,1,4,707.489990234375,213.84699707031248
72892,1,19,692.3099918365479,213.79299755096434
78326,1,12,699.1400108337402,213.74200325012205
85433,1,16,694.9099922180176,213.67299766540526
49381,1,22,688.6999945640564,213.60999836921692
30745,1,11,699.1199989318848,213.4359996795654
98151,1,16,694.0900001525879,213.42700004577634
23340,1,17,692.9999976158142,213.39999928474427
80886,1,13,696.0600006580353,213.1180001974106
5660,1,28,680.8899974822998,213.06699924468995
762,1,18,689.699990272522,212.7099970817566
24733,1,14,692.760002374649,212.4280007123947
53155,1,56,649.6700045913458,212.10100137740372
50211,1,12,693.5999987125397,212.07999961376188
39951,1,16,689.3800053596497,212.01400160789487
54116,1,14,690.1199913024902,211.63599739074706
36584,1,14,689.3900003433228,211.4170001029968
90379,1,48,654.8900055885315,211.26700167655946
72160,1,19,683.4000046253204,211.12000138759612
88280,1,20,682.3699970245361,211.11099910736084
3174,1,14,688.0000057220459,211.00000171661375
32783,2,58,642.3700079917908,210.9110023975372
22588,1,26,675.6999988555908,210.90999965667723
22545,1,4,697.0899963378906,210.72699890136718
71344,1,35,665.4900040626526,210.54700121879577
46746,1,24,676.4200038909912,210.52600116729735
77541,1,11,688.9500026702881,210.38500080108642
58418,1,11,686.4399871826172,209.63199615478513
86658,2,4,690.4199981689453,209.1259994506836
56193,2,14,679.2399940490723,208.77199821472166
1642,3,46,644.7000029087067,208.410000872612
51370,1,7,685.2399959564209,208.07199878692626
69118,2,50,639.5799964666367,207.673998939991
43143,1,50,638.5700011253357,206.9710003376007
92055,1,4,683.3900146484375,206.61700439453125
72225,2,145,541.0300037264824,206.60900111794473
69831,1,49,637.7700068950653,206.43100206851958
30471,1,15,669.6300010681152,205.78900032043458
12829,3,26,654.5099987983704,205.3529996395111
66385,1,16,666.0699968338013,205.02099905014038
39632,1,18,663.4399976730347,204.8319993019104
92060,1,63,617.869999051094,204.66099971532822
25100,3,10,667.6800003051758,204.5040000915527
73973,1,15,664.7500009536743,204.3250002861023
25810,1,10,668.5099954605103,203.95299863815308
72895,1,15,663.4399948120117,203.9319984436035
94777,2,55,621.550003528595,203.7650010585785
88937,1,20,657.5399951934814,203.66199855804444
75055,1,47,630.3899953067303,203.6169985920191
18846,1,89,587.8999987840652,203.46999963521955
69754,1,7,669.5900039672852,203.37700119018555
54897,1,30,646.2900011539459,203.2870003461838
46025,1,40,636.2099993228912,203.26299979686738
26225,1,17,658.5600032806396,203.06800098419188
62332,1,45,629.8400013446808,202.85200040340425
37797,1,7,666.4000091552734,202.420002746582
68619,1,28,644.7199954986572,202.21599864959717
44633,1,19,652.9199937582016,201.97599812746046
2105,1,27,642.9199986457825,201.37599959373475
39275,1,6,663.7600059509277,201.3280017852783
7660,1,5,664.5499992370605,201.26499977111817
13415,1,12,656.6499977111816,200.9949993133545
72573,1,4,664.2900085449219,200.88700256347656
14897,1,43,623.1299990415573,200.2389997124672
76306,1,11,654.0300045013428,199.9090013504028
48158,1,19,645.960000038147,199.8880000114441
23034,1,10,654.6400032043457,199.7920009613037
26324,1,6,658.5600171089172,199.76800513267514
47737,1,9,655.0900001525879,199.62700004577636
42726,1,5,658.4499969482422,199.43499908447265
49654,1,33,629.6200022697449,199.18600068092346
68612,1,28,632.9899997711182,198.69699993133545
62965,1,59,601.4500043392181,198.53500130176542
93391,1,32,628.3899986743927,198.5169996023178
20915,1,2,656.0800170898438,197.82400512695312
76312,1,5,652.9499893188477,197.7849967956543
7255,1,15,642.3999996185303,197.61999988555908
72018,1,8,648.8199920654297,197.4459976196289
56267,1,19,636.1900053024292,196.95700159072874
56359,1,64,590.8000001907349,196.84000005722044
63311,1,11,643.080005645752,196.62400169372557
57732,1,5,648.489990234375,196.4469970703125
67792,1,10,643.3499908447266,196.40499725341797
83477,1,7,646.2299919128418,196.36899757385254
85872,2,52,599.7299998998642,196.31899996995926
42883,1,20,632.8200006484985,196.24600019454957
71326,1,10,641.4000053405762,195.82000160217285
24614,1,3,648.2199935913086,195.7659980773926
3370,2,77,572.8400040268898,195.75200120806693
51700,1,13,637.9899978637695,195.69699935913087
66423,1,11,638.8499956130981,195.35499868392944
86439,1,22,626.9199991226196,195.0759997367859
67765,1,10,636.5399885177612,194.36199655532837
60186,2,9,632.1200008392334,193.13600025177
64918,1,63,577.8299994468689,192.64899983406065
30533,2,109,528.2800024747849,191.98400074243546
40810,1,27,610.4999995231628,191.64999985694885
78113,1,47,589.450003862381,191.33500115871428
9307,1,39,596.7800004482269,191.13400013446807
96728,1,14,621.5200080871582,191.05600242614744
41497,1,48,585.7299981117249,190.51899943351745
86862,2,55,576.8799964785576,190.36399894356728
74663,1,28,604.9699969291687,190.29099907875062
74445,1,21,610.290002822876,189.78700084686278
25899,1,19,611.4900045394897,189.54700136184692
95534,1,12,618.2600030899048,189.47800092697142
96983,1,5,625.0899963378906,189.4269989013672
48657,1,4,625.8300018310547,189.3490005493164
45030,1,6,622.6900024414062,189.00700073242186
4889,1,21,606.6199970245361,188.68599910736083
41390,2,29,597.2500047683716,188.67500143051146
41921,1,14,612.5300025939941,188.35900077819824
39549,2,17,608.109992980957,188.3329978942871
62680,1,10,616.0100002288818,188.20300006866455
63500,1,14,611.6900043487549,188.10700130462646
77684,1,29,596.649998664856,188.09499959945677
18899,1,11,613.7500076293945,187.82500228881835
11937,1,59,564.8500022888184,187.55500068664549
79633,1,5,618.3799896240234,187.41399688720702
89745,1,7,616.0999956130981,187.32999868392943
40122,1,35,587.7400040626526,187.22200121879578
23239,1,40,581.1100078821182,186.73300236463547
51218,1,20,600.3499965667725,186.50499897003175
17789,1,17,602.6300086975098,186.28900260925292
74050,1,7,611.6899926662445,186.00699779987335
6740,1,13,605.3799953460693,185.9139986038208
64656,1,33,584.6800022125244,185.70400066375734
50158,1,6,611.3099975585938,185.5929992675781
41126,1,13,601.8899927139282,184.86699781417846
86723,1,11,602.6499896645546,184.49499689936636
49138,1,3,610.4299926757812,184.4289978027344
90748,1,7,606.2900085449219,184.38700256347656
96416,1,48,564.9499965906143,184.2849989771843
71881,1,9,601.2200026512146,183.46600079536438
85875,1,6,603.8900146484375,183.36700439453122
68876,1,6,602.9400024414062,183.08200073242185
22,1,61,546.5999989509583,182.67999968528747
11976,1,20,587.3199968338013,182.5959990501404
95924,1,11,596.169994354248,182.5509983062744
87136,1,3,604.0799865722656,182.52399597167968
47785,1,62,541.6800005435944,181.5040001630783
84083,1,4,599.6499786376953,181.49499359130857
60347,1,10,593.6299926042557,181.4889977812767
77913,1,64,538.7799994945526,181.23399984836578
55668,1,4,598.4999961853027,181.1499988555908
48838,1,64,538.3699991703033,181.110999751091
47033,2,226,374.0999993085861,180.82999979257585
75577,1,15,586.2000007629395,180.76000022888184
25757,1,13,587.2200012207031,180.46600036621095
16330,1,14,585.6899967193604,180.3069990158081
26930,2,17,580.2300033569336,179.96900100708007
26351,1,5,591.1999855041504,179.2599956512451
18232,2,7,586.3499908447266,178.80499725341798
53527,1,41,552.4600005149841,178.43800015449523
67283,1,45,547.350001335144,178.10500040054322
77344,1,7,585.1599922180176,178.04799766540526
33483,1,23,568.2900018692017,177.7870005607605
27553,1,22,568.8899993896484,177.66699981689453
96225,1,19,571.7000021934509,177.61000065803526
41084,1,30,559.100001335144,177.13000040054322
78632,2,34,553.4700002670288,177.04100008010863
80156,1,21,567.4299983978271,176.92899951934814
23330,1,21,566.8700008392334,176.76100025177
39722,1,32,555.6699986457825,176.70099959373474
49001,1,6,581.2999906539917,176.5899971961975
83915,2,17,568.6699924468994,176.5009977340698
93829,1,7,578.6199951171875,176.08599853515625
45127,1,8,576.9599990844727,175.8879997253418
18003,1,29,555.8200025558472,175.84600076675414
22117,1,14,570.3499965667725,175.70499897003174
33686,1,18,565.2499952316284,175.37499856948853
47225,1,17,566.1199951171875,175.33599853515625
54438,1,14,568.3200025558472,175.09600076675414
87430,1,15,567.0599927902222,175.01799783706664
98721,1,19,562.9899950027466,174.99699850082396
74346,1,6,574.2200031280518,174.4660009384155
90222,1,27,552.9300036430359,174.37900109291076
11760,1,14,565.4500005245209,174.23500015735624
75099,2,22,555.6899976730347,174.1069993019104
81466,1,23,555.8299989700317,174.04899969100953
70826,1,36,540.9399955272675,173.48199865818023
28632,1,38,538.7199983596802,173.41599950790405
30697,1,24,552.4200036525726,173.32600109577177
14787,1,9,567.089994430542,173.2269983291626
48896,1,30,545.9200019836426,173.17600059509277
92378,1,43,532.5000019073486,173.0500005722046
44572,2,11,562.7899990081787,172.9369997024536
12378,1,4,570.8000030517578,172.84000091552733
4881,1,4,569.5000076293945,172.45000228881835
49370,1,8,564.8399925231934,172.25199775695802
54723,1,10,561.9600043296814,171.9880012989044
41263,2,10,560.4900059700012,171.94700179100036
90386,1,5,566.5400085449219,171.86200256347655
30762,1,17,554.2599980831146,171.7779994249344
92413,1,10,560.5699949264526,171.5709984779358
41982,1,38,532.470005273819,171.5410015821457
2924,1,4,564.75,171.02499999999998
63612,3,59,506.4199984073639,170.82599952220917
71774,2,34,528.6899948120117,169.60699844360352
48652,1,8,556.0199928283691,169.60599784851075
68812,2,28,533.1300058364868,169.13900175094602
99398,1,5,553.9799957275391,168.09399871826173
25386,1,4,553.4399871826172,167.63199615478516
62639,1,14,542.0799961090088,167.22399883270262
7748,1,12,544.0199947357178,167.20599842071533
90521,1,4,551.7999954223633,167.13999862670897
50722,1,12,543.2900009155273,166.9870002746582
28458,1,53,501.86999797821045,166.86099939346315
1217,1,11,542.8500022888184,166.55500068664549
88622,1,17,536.5200021266937,166.4560006380081
93033,1,16,537.1000055372715,166.33000166118143
66734,1,5,546.5800018310547,165.8740005493164
54239,1,4,546.8199920654297,165.6459976196289
30805,1,11,539.5900001525879,165.57700004577634
47709,1,11,538.75,165.325
89912,1,2,546.3200073242188,164.89600219726563
57072,3,18,527.5799983739853,164.87399951219558
58349,1,3,544.9300079345703,164.7790023803711
81006,1,18,528.3699893951416,164.3109968185425
82848,2,41,503.4999978542328,164.14999935626983
80030,1,12,533.5099964141846,164.05299892425538
43450,1,4,541.4100122451782,164.02300367355346
95739,1,15,529.6999950408936,163.80999851226807
87376,1,7,537.6199960708618,163.78599882125854
64228,1,4,540.1000061035156,163.63000183105467
64106,1,26,516.3299980163574,163.0989994049072
15137,2,72,468.7900003194809,163.03700009584426
99661,1,21,521.0199997425079,163.00599992275235
5801,1,41,500.8400000333786,162.95200001001356
79173,2,59,481.070001244545,162.8210003733635
60950,1,10,528.4500045776367,161.93500137329102
41363,1,25,513.3800020217896,161.91400060653686
72765,1,14,524.2900029420853,161.88700088262556
78693,1,18,519.8099961280823,161.74299883842468
53103,1,33,502.8800022006035,161.16400066018105
46942,1,9,526.2799978256226,160.98399934768676
13001,1,8,526.5899937152863,160.7769981145859
3050,1,6,527.5100021362305,160.45300064086913
67932,1,19,514.4899978637695,160.44699935913084
52932,2,24,506.18000173568726,159.85400052070617
9445,1,12,518.0500049591064,159.41500148773193
48792,1,6,523.7600021362305,159.32800064086913
3523,1,31,497.2199983596802,158.86599950790404
56495,1,9,518.8999938964844,158.7699981689453
70629,1,13,513.6399984359741,158.39199953079225
95966,1,14,512.3100032806396,158.29300098419188
63242,2,21,503.91999530792236,158.2759985923767
21151,1,15,509.8599956780672,157.85799870342015
51918,1,12,509.6399974822998,156.89199924468994
35477,1,5,516.4999923706055,156.84999771118163
13067,1,21,500.26000595092773,156.7780017852783
12280,1,38,482.73999881744385,156.62199964523316
12780,1,19,499.56000423431396,155.96800127029417
91828,1,63,455.3999993801117,155.91999981403347
41896,1,4,514.1600112915039,155.84800338745117
78461,1,18,499.91999435424805,155.77599830627443
52717,2,10,506.38000869750977,155.71400260925293
79174,1,11,506.2199914455414,155.5659974336624
23578,1,4,511.4499969482422,155.03499908447264
29612,1,31,483.95999777317047,154.88799933195114
21081,1,38,475.8499982357025,154.55499947071075
22406,1,5,508.7799987792969,154.53399963378905
77292,1,4,507.810001373291,153.9430004119873
69200,1,18,493.1499967575073,153.7449990272522
59999,1,8,501.7700004577637,153.3310001373291
90075,1,8,501.6799964904785,153.30399894714355
23201,1,5,504.22999572753906,153.16899871826172
79399,1,6,503.1999931335449,153.15999794006345
75423,1,7,501.9300003051758,153.07900009155273
17575,1,7,501.27999114990234,152.8839973449707
8270,1,10,497.7800006866455,152.73400020599365
78211,1,5,502.44000244140625,152.6320007324219
99749,1,7,500.36999130249023,152.61099739074706
23658,2,6,499.82000732421875,152.5460021972656
85473,1,4,502.32000732421875,152.2960021972656
96602,1,7,498.72999572753906,152.1189987182617
87736,1,15,490.4499969482422,152.03499908447264
46402,1,10,494.4300022125244,151.72900066375732
44850,1,14,486.9400038719177,150.6820011615753
52245,1,2,498.8800048828125,150.66400146484375
53787,1,52,448.7099986076355,150.61299958229066
21110,1,16,484.43999767303467,150.5319993019104
48860,1,9,490.81999683380127,150.34599905014036
15249,1,3,494.0299987792969,149.50899963378907
14864,1,41,455.82000255584717,149.44600076675414
21109,1,12,483.10000228881836,148.9300006866455
38241,1,12,481.4400005340576,148.43200016021729
78658,1,5,487.29998779296875,148.08999633789062
60783,1,4,488.1699981689453,148.05099945068358
94378,1,7,483.6800035238266,147.60400105714797
57529,1,10,480.0099995136261,147.40299985408782
6287,2,5,483.6200065612793,147.3860019683838
40533,1,7,482.51000213623047,147.25300064086915
99103,1,39,449.49000030755997,146.94700009226798
35715,1,9,479.20000076293945,146.86000022888183
67011,1,2,484.92999267578125,146.47899780273437
54135,2,8,476.8600044250488,146.25800132751462
2366,1,11,473.5199908018112,145.75599724054334
80207,1,15,468.229998588562,145.3689995765686
98375,1,20,462.7200002670288,145.21600008010864
67989,1,38,444.4900019168854,145.14700057506562
71295,2,14,465.7799997329712,144.73399991989135
59214,1,3,477.2699966430664,144.48099899291992
13153,1,50,428.9400010108948,144.08200030326844
17627,1,38,440.4600020647049,143.93800061941147
11430,2,8,468.08000087738037,143.6240002632141
70723,2,9,466.6400043964386,143.49200131893159
56217,1,6,470.02001190185547,143.20600357055662
28539,1,6,469.7299919128418,143.1189975738525
64985,1,8,466.9799995422363,142.8939998626709
2309,1,44,429.9100031852722,142.57300095558165
42362,2,25,447.1699962615967,142.450998878479
86842,1,11,462.38999938964844,142.4169998168945
62696,1,64,407.9900019168854,141.9970005750656
96655,1,40,431.91999983787537,141.9759999513626
9776,1,5,466.5099983215332,141.85299949645997
78424,2,9,461.10000133514404,141.8300004005432
67125,2,25,444.1800022125244,141.55400066375734
5145,2,55,413.23999655246735,141.2719989657402
87088,1,12,457.0599994659424,141.1179998397827
1463,1,12,456.7800006866455,141.03400020599364
82396,1,7,460.8600015193224,140.75800045579672
40324,1,23,443.8800057172775,140.46400171518326
56792,1,4,462.739990234375,140.4219970703125
4256,1,24,442.020001411438,140.2060004234314
3200,1,9,456.2100009918213,139.9630002975464
76188,1,6,457.75999450683594,139.52799835205076
70428,1,11,449.9500036239624,138.6850010871887
55128,1,15,445.13000082969666,138.439000248909
52788,1,25,434.539999961853,138.2619999885559
67384,1,7,451.8699951171875,138.06099853515624
98664,1,3,455.74999237060547,138.02499771118164
12322,1,71,387.3700021803379,137.91100065410137
21272,1,5,453.23999786376953,137.87199935913085
100117,1,8,449.9600071758032,137.78800215274097
22594,1,39,418.660001039505,137.6980003118515
43628,1,7,450.6400032043457,137.6920009613037
84950,1,11,446.62000274658203,137.68600082397458
70675,1,3,454.1699981689453,137.5509994506836
6605,1,11,444.9100012779236,137.17300038337706
52475,1,14,440.91000175476074,136.8730005264282
82239,1,3,451.6999969482422,136.80999908447265
6426,1,4,450.4100112915039,136.72300338745117
93983,1,20,433.5999994277954,136.47999982833863
71140,1,2,451.0699920654297,136.3209976196289
22004,1,12,441.0099971294403,136.3029991388321
77701,1,6,444.6400032043457,135.59200096130368
2998,1,38,411.5499978065491,135.2649993419647
10640,1,8,441.29999923706055,135.18999977111818
81945,1,8,441.2699966430664,135.18099899291994
79611,1,11,434.919997215271,134.17599916458127
81951,1,6,439.35999488830566,134.00799846649167
19801,1,12,433.18000650405884,133.95400195121763
68996,1,10,434.9899969100952,133.89699907302855
77771,1,13,431.5199943780899,133.75599831342697
21856,2,13,429.54000520706177,133.56200156211852
88428,1,8,434.7600040435791,133.22800121307372
53672,1,4,438.4799909591675,133.14399728775024
4179,1,5,437.4299964904785,133.12899894714354
93997,1,10,431.6099967956543,132.88299903869628
64182,2,5,433.90999603271484,132.47299880981447
33348,1,9,429.87000274658203,132.0610008239746
58341,1,18,420.3400008678436,131.90200026035308
46356,1,7,430.63000106811523,131.68900032043456
41438,1,20,416.50000286102295,131.35000085830688
89447,1,12,422.34000557661057,130.70200167298316
74877,1,11,422.60000216960907,130.48000065088272
3107,1,4,429.55999755859375,130.4679992675781
19205,1,47,386.43000227212906,130.4290006816387
44563,1,35,397.92000192403793,130.27600057721136
16725,1,2,429.99000549316406,129.99700164794922
88424,1,10,421.84999656677246,129.95499897003174
26572,1,5,424.1700019836426,129.15100059509277
53544,1,47,381.3199973106384,128.89599919319153
33061,1,17,410.7500001192093,128.72500003576278
63601,1,12,415.23999589681625,128.57199876904485
20997,1,29,397.1900042295456,128.25700126886366
94130,1,9,416.79999923706055,128.13999977111817
95840,1,4,421.5800094604492,128.07400283813476
43397,1,12,413.520001411438,128.05600042343139
5500,1,8,416.689998626709,127.80699958801269
18713,1,4,420.54000091552734,127.76200027465819
79292,1,9,414.0699996948242,127.32099990844725
1283,1,12,410.9200038909912,127.27600116729735
56675,1,15,406.9000017642975,126.97000052928925
33,1,5,416.70999908447266,126.91299972534179
15825,1,11,410.5100040435791,126.85300121307372
61603,1,13,407.6100002527237,126.5830000758171
15644,1,37,383.54000502824783,126.56200150847435
63627,1,22,397.9500026702881,126.38500080108642
24945,1,11,408.7100028991699,126.31300086975098
30091,1,5,413.7599973678589,126.02799921035766
23889,1,10,407.53000259399414,125.65900077819825
5255,1,4,413.3400115966797,125.6020034790039
8040,1,8,407.57000982761383,125.07100294828415
62247,1,10,405.19000244140625,124.95700073242188
63725,1,12,401.6099965572357,124.48299896717072
75094,1,2,410.4499969482422,124.13499908447265
82898,1,7,404.09000396728516,123.72700119018555
39242,1,4,407.0899963378906,123.72699890136718
59344,1,13,396.60999870300293,123.28299961090087
71012,1,9,400.5899991989136,123.27699975967406
49022,1,7,401.88000106811523,123.06400032043456
38270,1,5,403.189998626709,122.8569995880127
3725,1,4,403.3500061035156,122.60500183105468
